id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7080485,"Cortina del Muelle, Malaga",5930950,Gonzalo,,Centro,36.71861,-4.41876,Entire home/apt,145,4,3,2016-09-16,0.03,1,8,0,VFT-MA-4637
7156349,Studio in the old center of Malaga,37477236,Eduard,,Centro,36.72086,-4.42344,Entire home/apt,77,2,452,2024-06-13,4.13,1,239,67,VFT/MA/05043
7184015,Dúplex vistas al mar  Sancha Apartment by Bossh!,13172203,Marta,,Centro,36.72274,-4.40034,Entire home/apt,170,3,145,2024-06-18,1.34,4,180,23,VFT/MA/01913
7314040,Peaceful holiday flat in the centre of Málaga,38279309,Mariaje,,Centro,36.72799,-4.41201,Entire home/apt,93,1,110,2023-04-22,1.02,1,103,0,VFT/MA/00215
7320001,"Apart. 4, Malaga, sea views and balcony",38347244,Gordon,,Este,36.72733,-4.37262,Entire home/apt,102,4,111,2024-06-12,1.03,3,254,15,RTA-A/MA/01559
7321726,TG FreshApartments by Bossh! Apartments,38355676,Cybonet,,Centro,36.72427,-4.42038,Entire home/apt,94,2,60,2024-03-28,0.55,2,193,9,CTC-2017064272
7362073,TG FreshApartments by Bossh! Apartments,38355676,Cybonet,,Centro,36.7238,-4.41878,Entire home/apt,93,2,45,2023-10-30,0.41,2,309,2,CTC-2017064272
7414674,Zimmer B Malaga - El Palo,32061336,Manuel,,Este,36.71862,-4.35698,Private room,39,2,201,2024-06-18,1.85,2,293,47,CTC-2018176676
7417064,APARTMENT IN THE CENTER OF MALAGA,38854818,Laura,,Centro,36.72267,-4.42615,Entire home/apt,75,1,318,2024-06-30,2.92,1,278,45,VFT/MA/09029
7455321,Bright apartment with terrace - Wifi,25003668,Antonio,,Bailen-Miraflores,36.72511,-4.434,Entire home/apt,64,14,468,2024-06-02,4.30,2,90,23,VFT/MA/25756
7479709,Typical and Central Apartment,7082899,MimoRooms,,Centro,36.72474,-4.42323,Entire home/apt,150,2,294,2023-10-01,2.73,17,37,5,CTC-2018175165
7503845,Victoria de Alba House. Apartment 1,29329338,Antonio Jesús,,Centro,36.72335,-4.41774,Entire home/apt,97,2,149,2024-06-02,1.37,2,238,28,VFT/MA/08484
7515329,Suite Mendoza - MálagadeVacaciones,3298879,Málaga De Vacaciones,,Este,36.72151,-4.38015,Entire home/apt,97,1,23,2023-09-30,0.21,39,179,3,VFT/MA/18713
7541925,Habitación privada en pleno centro,39336748,Esperanza,,Centro,36.720734,-4.424425,Private room,56,1,565,2024-06-27,5.21,2,243,136,CTC-2018161305
7543652,Confortable-tranquilo apartamento junto al centro,31724229,Juanjo,,Centro,36.73047,-4.41495,Entire home/apt,106,2,22,2021-08-27,0.20,1,130,0,Exempt
7569004,"Apartment  balcony (3A), Mar y Arte",23613433,Marqués De Guadiaro,,Centro,36.72213,-4.41973,Entire home/apt,109,2,47,2024-05-12,0.46,7,337,3,A/MA/01357
